label,nr_errors,total,perc. errors
Country,2.0,4,0.5
Product/description,2.0,17,0.11764705882352941
Book/name,4.0,32,0.125
telephone,0.0,3,0.0
postalCode,0.0,1,0.0
priceRange,1.0,10,0.1
Book/description,2.0,11,0.18181818181818182
category,0.0,23,0.0
Review,5.0,25,0.2
Duration,21.0,41,0.5121951219512195
Recipe/description,1.0,12,0.08333333333333333
RestrictedDiet,3.0,11,0.2727272727272727
Mass,6.0,29,0.20689655172413793
Distance,2.0,25,0.08
Number,3.0,20,0.15
Photograph,9.0,18,0.5
Restaurant/name,0.0,21,0.0
openingHours,0.0,5,0.0
unitCode,0.0,13,0.0
weight,8.0,40,0.2
ItemAvailability,0.0,28,0.0
URL,1.0,21,0.047619047619047616
paymentAccepted,1.0,3,0.3333333333333333
Brand,0.0,11,0.0
IdentifierAT,9.0,17,0.5294117647058824
Person/name,0.0,15,0.0
DeliveryMethod,0.0,10,0.0
currency,0.0,31,0.0
Date,1.0,26,0.038461538461538464
Rating,1.0,20,0.05
PostalAddress,0.0,1,0.0
Energy,1.0,14,0.07142857142857142
Time,3.0,16,0.1875
OfferItemCondition,2.0,21,0.09523809523809523
Recipe/name,0.0,10,0.0
unitText,0.0,10,0.0
Boolean,3.0,8,0.375
BookFormatType,0.0,23,0.0
ItemList,1.0,10,0.1
ProductModel,2.0,10,0.2
QuantitativeValue,8.0,11,0.7272727272727273
DateTime,0.0,3,0.0
price,3.0,30,0.1
addressLocality,1.0,2,0.5
Movie/description,0.0,11,0.0
Movie/name,1.0,32,0.03125
DayOfWeek,1.0,6,0.16666666666666666
Product/name,2.0,38,0.05263157894736842
Language,0.0,24,0.0
streetAddress,0.0,1,0.0
