label,nr_errors,total,perc. errors
DateTime,0.0,3,0.0
Photograph,8.0,18,0.4444444444444444
priceRange,1.0,10,0.1
Product/description,2.0,17,0.11764705882352941
QuantitativeValue,8.0,11,0.7272727272727273
Recipe/description,1.0,12,0.08333333333333333
OfferItemCondition,2.0,21,0.09523809523809523
DayOfWeek,1.0,6,0.16666666666666666
BookFormatType,0.0,23,0.0
PostalAddress,0.0,1,0.0
Movie/description,0.0,11,0.0
Time,3.0,16,0.1875
Boolean,3.0,8,0.375
Duration,21.0,41,0.5121951219512195
URL,1.0,21,0.047619047619047616
ItemAvailability,0.0,28,0.0
addressLocality,0.0,2,0.0
openingHours,0.0,5,0.0
Language,0.0,24,0.0
Book/name,4.0,32,0.125
Mass,6.0,29,0.20689655172413793
currency,0.0,31,0.0
RestrictedDiet,3.0,11,0.2727272727272727
Product/name,3.0,38,0.07894736842105263
Date,1.0,26,0.038461538461538464
DeliveryMethod,0.0,10,0.0
Brand,0.0,11,0.0
telephone,0.0,3,0.0
Energy,1.0,14,0.07142857142857142
Recipe/name,0.0,10,0.0
postalCode,0.0,1,0.0
paymentAccepted,1.0,3,0.3333333333333333
Review,3.0,25,0.12
unitText,0.0,10,0.0
Rating,1.0,20,0.05
ProductModel,3.0,10,0.3
IdentifierAT,9.0,17,0.5294117647058824
Restaurant/name,0.0,21,0.0
unitCode,0.0,13,0.0
Movie/name,1.0,32,0.03125
ItemList,1.0,10,0.1
price,3.0,30,0.1
Country,1.0,4,0.25
streetAddress,1.0,1,1.0
Book/description,2.0,11,0.18181818181818182
Distance,2.0,25,0.08
Person/name,1.0,15,0.06666666666666667
weight,8.0,40,0.2
Number,4.0,20,0.2
category,0.0,23,0.0
