label,nr_errors,total,perc. errors
Recipe/description,1.0,12,0.08333333333333333
telephone,0.0,3,0.0
weight,8.0,40,0.2
Product/name,1.0,38,0.02631578947368421
unitCode,10.0,13,0.7692307692307693
unitText,3.0,10,0.3
ProductModel,2.0,10,0.2
price,3.0,30,0.1
Distance,7.0,25,0.28
OfferItemCondition,3.0,21,0.14285714285714285
ItemList,2.0,10,0.2
streetAddress,0.0,1,0.0
Photograph,11.0,18,0.6111111111111112
Mass,1.0,29,0.034482758620689655
Movie/name,1.0,32,0.03125
DeliveryMethod,0.0,10,0.0
addressLocality,0.0,2,0.0
Recipe/name,0.0,10,0.0
Brand,1.0,11,0.09090909090909091
category,0.0,23,0.0
openingHours,0.0,5,0.0
Book/description,0.0,11,0.0
Time,0.0,16,0.0
Movie/description,0.0,11,0.0
Language,0.0,24,0.0
Rating,0.0,20,0.0
priceRange,2.0,10,0.2
Number,6.0,20,0.3
Restaurant/name,1.0,21,0.047619047619047616
RestrictedDiet,2.0,11,0.18181818181818182
currency,0.0,31,0.0
QuantitativeValue,7.0,11,0.6363636363636364
Book/name,1.0,32,0.03125
paymentAccepted,0.0,3,0.0
Review,4.0,25,0.16
Product/description,2.0,17,0.11764705882352941
ItemAvailability,0.0,28,0.0
Person/name,4.0,15,0.26666666666666666
URL,4.0,21,0.19047619047619047
IdentifierAT,8.0,17,0.47058823529411764
postalCode,0.0,1,0.0
Country,1.0,4,0.25
Duration,21.0,41,0.5121951219512195
DayOfWeek,0.0,6,0.0
PostalAddress,1.0,1,1.0
BookFormatType,1.0,23,0.043478260869565216
Date,2.0,26,0.07692307692307693
Boolean,2.0,8,0.25
Energy,2.0,14,0.14285714285714285
DateTime,0.0,3,0.0
