label,nr_errors,total,perc. errors
addressLocality,1.0,2,0.5
PostalAddress,1.0,1,1.0
Distance,19.0,25,0.76
Duration,21.0,41,0.5121951219512195
openingHours,0.0,5,0.0
DayOfWeek,2.0,6,0.3333333333333333
DateTime,1.0,3,0.3333333333333333
Movie/description,2.0,11,0.18181818181818182
category,14.0,23,0.6086956521739131
ItemList,8.0,10,0.8
Photograph,12.0,18,0.6666666666666666
Brand,3.0,11,0.2727272727272727
Person/name,8.0,15,0.5333333333333333
Rating,3.0,20,0.15
currency,7.0,31,0.22580645161290322
weight,16.0,40,0.4
priceRange,2.0,10,0.2
RestrictedDiet,7.0,11,0.6363636363636364
Number,15.0,20,0.75
Product/description,3.0,17,0.17647058823529413
Book/description,3.0,11,0.2727272727272727
Language,8.0,24,0.3333333333333333
Review,11.0,25,0.44
streetAddress,1.0,1,1.0
Product/name,6.0,38,0.15789473684210525
DeliveryMethod,2.0,10,0.2
unitText,9.0,10,0.9
ProductModel,9.0,10,0.9
Movie/name,4.0,32,0.125
price,9.0,30,0.3
telephone,1.0,3,0.3333333333333333
Boolean,1.0,8,0.125
ItemAvailability,9.0,28,0.32142857142857145
Mass,3.0,29,0.10344827586206896
BookFormatType,5.0,23,0.21739130434782608
postalCode,1.0,1,1.0
Recipe/description,2.0,12,0.16666666666666666
Date,6.0,26,0.23076923076923078
URL,6.0,21,0.2857142857142857
Restaurant/name,1.0,21,0.047619047619047616
OfferItemCondition,12.0,21,0.5714285714285714
Energy,12.0,14,0.8571428571428571
Recipe/name,2.0,10,0.2
IdentifierAT,4.0,17,0.23529411764705882
Country,2.0,4,0.5
QuantitativeValue,10.0,11,0.9090909090909091
Time,10.0,16,0.625
Book/name,3.0,32,0.09375
paymentAccepted,0.0,3,0.0
unitCode,10.0,13,0.7692307692307693
