label,nr_errors,total,perc. errors
Distance,11.0,25,0.44
weight,8.0,40,0.2
price,4.0,30,0.13333333333333333
PostalAddress,0.0,1,0.0
Recipe/name,0.0,10,0.0
unitCode,7.0,13,0.5384615384615384
category,1.0,23,0.043478260869565216
Book/description,0.0,11,0.0
Duration,21.0,41,0.5121951219512195
Person/name,6.0,15,0.4
Energy,5.0,14,0.35714285714285715
IdentifierAT,10.0,17,0.5882352941176471
RestrictedDiet,7.0,11,0.6363636363636364
telephone,2.0,3,0.6666666666666666
Time,7.0,16,0.4375
DeliveryMethod,0.0,10,0.0
ItemAvailability,4.0,28,0.14285714285714285
currency,3.0,31,0.0967741935483871
addressLocality,1.0,2,0.5
OfferItemCondition,9.0,21,0.42857142857142855
Product/name,2.0,38,0.05263157894736842
streetAddress,1.0,1,1.0
Mass,17.0,29,0.5862068965517241
Photograph,10.0,18,0.5555555555555556
Recipe/description,3.0,12,0.25
Language,2.0,24,0.08333333333333333
BookFormatType,2.0,23,0.08695652173913043
Restaurant/name,3.0,21,0.14285714285714285
ItemList,4.0,10,0.4
ProductModel,6.0,10,0.6
Country,2.0,4,0.5
unitText,8.0,10,0.8
Movie/description,1.0,11,0.09090909090909091
Number,10.0,20,0.5
URL,6.0,21,0.2857142857142857
priceRange,1.0,10,0.1
Book/name,3.0,32,0.09375
Boolean,2.0,8,0.25
Movie/name,2.0,32,0.0625
openingHours,1.0,5,0.2
QuantitativeValue,11.0,11,1.0
DateTime,0.0,3,0.0
Product/description,6.0,17,0.35294117647058826
Brand,1.0,11,0.09090909090909091
paymentAccepted,1.0,3,0.3333333333333333
Review,7.0,25,0.28
DayOfWeek,2.0,6,0.3333333333333333
postalCode,1.0,1,1.0
Rating,0.0,20,0.0
Date,7.0,26,0.2692307692307692
