label,nr_errors,total,perc. errors
Duration,21.0,41,0.5121951219512195
ItemAvailability,1.0,28,0.03571428571428571
Recipe/description,0.0,12,0.0
Movie/name,2.0,32,0.0625
IdentifierAT,11.0,17,0.6470588235294118
Review,3.0,25,0.12
URL,2.0,21,0.09523809523809523
Photograph,2.0,18,0.1111111111111111
Recipe/name,0.0,10,0.0
Brand,0.0,11,0.0
ItemList,0.0,10,0.0
weight,13.0,40,0.325
streetAddress,0.0,1,0.0
priceRange,2.0,10,0.2
unitCode,9.0,13,0.6923076923076923
Country,1.0,4,0.25
Product/description,0.0,17,0.0
DeliveryMethod,0.0,10,0.0
Language,1.0,24,0.041666666666666664
Book/name,0.0,32,0.0
Date,2.0,26,0.07692307692307693
Movie/description,1.0,11,0.09090909090909091
price,4.0,30,0.13333333333333333
RestrictedDiet,0.0,11,0.0
Book/description,0.0,11,0.0
category,1.0,23,0.043478260869565216
Number,4.0,20,0.2
Product/name,0.0,38,0.0
Distance,2.0,25,0.08
Time,4.0,16,0.25
addressLocality,0.0,2,0.0
paymentAccepted,0.0,3,0.0
Mass,0.0,29,0.0
telephone,0.0,3,0.0
Rating,1.0,20,0.05
BookFormatType,2.0,23,0.08695652173913043
openingHours,1.0,5,0.2
postalCode,0.0,1,0.0
Boolean,1.0,8,0.125
DayOfWeek,0.0,6,0.0
ProductModel,0.0,10,0.0
Restaurant/name,1.0,21,0.047619047619047616
unitText,1.0,10,0.1
Person/name,2.0,15,0.13333333333333333
Energy,0.0,14,0.0
currency,0.0,31,0.0
DateTime,0.0,3,0.0
OfferItemCondition,2.0,21,0.09523809523809523
PostalAddress,1.0,1,1.0
QuantitativeValue,10.0,11,0.9090909090909091
