label,nr_errors,total,perc. errors
Product/name,2.0,38,0.05263157894736842
Book/description,0.0,11,0.0
RestrictedDiet,2.0,11,0.18181818181818182
QuantitativeValue,10.0,11,0.9090909090909091
Photograph,8.0,18,0.4444444444444444
Movie/description,0.0,11,0.0
Boolean,1.0,8,0.125
price,4.0,30,0.13333333333333333
Product/description,2.0,17,0.11764705882352941
openingHours,0.0,5,0.0
Duration,21.0,41,0.5121951219512195
addressLocality,0.0,2,0.0
ProductModel,4.0,10,0.4
unitText,4.0,10,0.4
URL,2.0,21,0.09523809523809523
IdentifierAT,9.0,17,0.5294117647058824
ItemAvailability,0.0,28,0.0
OfferItemCondition,2.0,21,0.09523809523809523
currency,0.0,31,0.0
PostalAddress,1.0,1,1.0
postalCode,0.0,1,0.0
Restaurant/name,0.0,21,0.0
paymentAccepted,0.0,3,0.0
DateTime,0.0,3,0.0
DeliveryMethod,0.0,10,0.0
Brand,1.0,11,0.09090909090909091
weight,7.0,40,0.175
telephone,0.0,3,0.0
category,0.0,23,0.0
Book/name,3.0,32,0.09375
BookFormatType,0.0,23,0.0
Time,0.0,16,0.0
streetAddress,1.0,1,1.0
Movie/name,1.0,32,0.03125
DayOfWeek,0.0,6,0.0
Person/name,2.0,15,0.13333333333333333
unitCode,0.0,13,0.0
Country,1.0,4,0.25
Review,9.0,25,0.36
Distance,3.0,25,0.12
Date,4.0,26,0.15384615384615385
priceRange,1.0,10,0.1
Rating,0.0,20,0.0
Recipe/name,0.0,10,0.0
Recipe/description,1.0,12,0.08333333333333333
Mass,1.0,29,0.034482758620689655
ItemList,1.0,10,0.1
Energy,1.0,14,0.07142857142857142
Language,0.0,24,0.0
Number,4.0,20,0.2
