label,nr_errors,total,perc. errors
Restaurant/name,0.0,21,0.0
price,4.0,30,0.13333333333333333
PostalAddress,0.0,1,0.0
Book/name,4.0,32,0.125
DateTime,0.0,3,0.0
DeliveryMethod,2.0,10,0.2
QuantitativeValue,10.0,11,0.9090909090909091
Brand,1.0,11,0.09090909090909091
IdentifierAT,10.0,17,0.5882352941176471
RestrictedDiet,5.0,11,0.45454545454545453
Language,1.0,24,0.041666666666666664
OfferItemCondition,9.0,21,0.42857142857142855
category,0.0,23,0.0
Product/description,6.0,17,0.35294117647058826
DayOfWeek,0.0,6,0.0
Distance,2.0,25,0.08
addressLocality,1.0,2,0.5
Book/description,0.0,11,0.0
URL,6.0,21,0.2857142857142857
Rating,0.0,20,0.0
unitText,1.0,10,0.1
Movie/name,1.0,32,0.03125
Time,7.0,16,0.4375
ProductModel,3.0,10,0.3
Number,9.0,20,0.45
weight,10.0,40,0.25
Recipe/description,2.0,12,0.16666666666666666
priceRange,1.0,10,0.1
Review,9.0,25,0.36
Boolean,3.0,8,0.375
BookFormatType,1.0,23,0.043478260869565216
Photograph,11.0,18,0.6111111111111112
streetAddress,0.0,1,0.0
Product/name,3.0,38,0.07894736842105263
Energy,2.0,14,0.14285714285714285
Date,13.0,26,0.5
telephone,0.0,3,0.0
openingHours,1.0,5,0.2
Mass,10.0,29,0.3448275862068966
Movie/description,0.0,11,0.0
currency,1.0,31,0.03225806451612903
paymentAccepted,1.0,3,0.3333333333333333
Duration,22.0,41,0.5365853658536586
Recipe/name,0.0,10,0.0
Country,2.0,4,0.5
ItemList,3.0,10,0.3
unitCode,9.0,13,0.6923076923076923
postalCode,1.0,1,1.0
Person/name,4.0,15,0.26666666666666666
ItemAvailability,6.0,28,0.21428571428571427
