label,nr_errors,total,perc. errors
currency,3.0,31,0.0967741935483871
QuantitativeValue,10.0,11,0.9090909090909091
DeliveryMethod,0.0,10,0.0
Product/description,4.0,17,0.23529411764705882
price,7.0,30,0.23333333333333334
Time,2.0,16,0.125
unitCode,4.0,13,0.3076923076923077
Number,4.0,20,0.2
Country,0.0,4,0.0
Boolean,1.0,8,0.125
ProductModel,5.0,10,0.5
Brand,0.0,11,0.0
Book/description,0.0,11,0.0
priceRange,2.0,10,0.2
openingHours,0.0,5,0.0
Person/name,2.0,15,0.13333333333333333
DayOfWeek,1.0,6,0.16666666666666666
Mass,0.0,29,0.0
addressLocality,0.0,2,0.0
PostalAddress,0.0,1,0.0
Energy,2.0,14,0.14285714285714285
telephone,0.0,3,0.0
RestrictedDiet,2.0,11,0.18181818181818182
streetAddress,0.0,1,0.0
URL,4.0,21,0.19047619047619047
Recipe/name,0.0,10,0.0
Duration,21.0,41,0.5121951219512195
Distance,3.0,25,0.12
Rating,0.0,20,0.0
Product/name,8.0,38,0.21052631578947367
Book/name,0.0,32,0.0
DateTime,0.0,3,0.0
Movie/description,0.0,11,0.0
unitText,2.0,10,0.2
Language,0.0,24,0.0
category,0.0,23,0.0
weight,13.0,40,0.325
ItemAvailability,1.0,28,0.03571428571428571
Photograph,6.0,18,0.3333333333333333
BookFormatType,4.0,23,0.17391304347826086
OfferItemCondition,4.0,21,0.19047619047619047
Review,2.0,25,0.08
Restaurant/name,1.0,21,0.047619047619047616
ItemList,1.0,10,0.1
IdentifierAT,10.0,17,0.5882352941176471
Date,2.0,26,0.07692307692307693
Movie/name,1.0,32,0.03125
paymentAccepted,0.0,3,0.0
postalCode,0.0,1,0.0
Recipe/description,1.0,12,0.08333333333333333
