label,nr_errors,total,perc. errors
Photograph,9.0,18,0.5
priceRange,2.0,10,0.2
Product/description,1.0,17,0.058823529411764705
Time,4.0,16,0.25
Recipe/name,0.0,10,0.0
price,4.0,30,0.13333333333333333
unitCode,0.0,13,0.0
Language,0.0,24,0.0
streetAddress,1.0,1,1.0
Country,1.0,4,0.25
BookFormatType,0.0,23,0.0
openingHours,0.0,5,0.0
telephone,0.0,3,0.0
category,1.0,23,0.043478260869565216
Book/name,2.0,32,0.0625
ProductModel,6.0,10,0.6
postalCode,0.0,1,0.0
Movie/name,1.0,32,0.03125
Boolean,1.0,8,0.125
Review,4.0,25,0.16
DateTime,0.0,3,0.0
ItemAvailability,0.0,28,0.0
IdentifierAT,10.0,17,0.5882352941176471
Product/name,2.0,38,0.05263157894736842
Date,2.0,26,0.07692307692307693
unitText,0.0,10,0.0
RestrictedDiet,2.0,11,0.18181818181818182
paymentAccepted,0.0,3,0.0
DayOfWeek,0.0,6,0.0
Book/description,0.0,11,0.0
Distance,2.0,25,0.08
PostalAddress,0.0,1,0.0
ItemList,2.0,10,0.2
Mass,0.0,29,0.0
Brand,0.0,11,0.0
Number,3.0,20,0.15
Recipe/description,1.0,12,0.08333333333333333
Duration,21.0,41,0.5121951219512195
currency,0.0,31,0.0
OfferItemCondition,3.0,21,0.14285714285714285
Movie/description,0.0,11,0.0
Rating,0.0,20,0.0
DeliveryMethod,0.0,10,0.0
URL,2.0,21,0.09523809523809523
Restaurant/name,0.0,21,0.0
QuantitativeValue,9.0,11,0.8181818181818182
Person/name,2.0,15,0.13333333333333333
weight,10.0,40,0.25
addressLocality,0.0,2,0.0
Energy,0.0,14,0.0
