label,nr_errors,total,perc. errors
Date,8.0,26,0.3076923076923077
weight,24.0,40,0.6
openingHours,3.0,5,0.6
Number,20.0,20,1.0
priceRange,4.0,10,0.4
Boolean,4.0,8,0.5
BookFormatType,8.0,23,0.34782608695652173
ItemList,7.0,10,0.7
currency,10.0,31,0.3225806451612903
postalCode,1.0,1,1.0
Duration,19.0,41,0.4634146341463415
Time,15.0,16,0.9375
RestrictedDiet,8.0,11,0.7272727272727273
Restaurant/name,7.0,21,0.3333333333333333
Recipe/description,7.0,12,0.5833333333333334
addressLocality,1.0,2,0.5
unitText,10.0,10,1.0
DeliveryMethod,5.0,10,0.5
Product/name,9.0,38,0.23684210526315788
Movie/description,3.0,11,0.2727272727272727
unitCode,12.0,13,0.9230769230769231
Country,3.0,4,0.75
Book/description,3.0,11,0.2727272727272727
streetAddress,0.0,1,0.0
Book/name,11.0,32,0.34375
Review,15.0,25,0.6
Recipe/name,4.0,10,0.4
Movie/name,11.0,32,0.34375
Product/description,8.0,17,0.47058823529411764
Language,15.0,24,0.625
Brand,6.0,11,0.5454545454545454
URL,10.0,21,0.47619047619047616
PostalAddress,1.0,1,1.0
price,10.0,30,0.3333333333333333
DateTime,1.0,3,0.3333333333333333
IdentifierAT,10.0,17,0.5882352941176471
QuantitativeValue,6.0,11,0.5454545454545454
Distance,21.0,25,0.84
category,13.0,23,0.5652173913043478
ItemAvailability,13.0,28,0.4642857142857143
Mass,25.0,29,0.8620689655172413
OfferItemCondition,9.0,21,0.42857142857142855
telephone,1.0,3,0.3333333333333333
ProductModel,10.0,10,1.0
Energy,13.0,14,0.9285714285714286
Photograph,8.0,18,0.4444444444444444
DayOfWeek,5.0,6,0.8333333333333334
Person/name,6.0,15,0.4
Rating,5.0,20,0.25
paymentAccepted,1.0,3,0.3333333333333333
