label,nr_errors,total,perc. errors
RestrictedDiet,6.0,11,0.5454545454545454
streetAddress,1.0,1,1.0
ItemAvailability,17.0,28,0.6071428571428571
IdentifierAT,12.0,17,0.7058823529411765
telephone,2.0,3,0.6666666666666666
Photograph,4.0,18,0.2222222222222222
BookFormatType,14.0,23,0.6086956521739131
Recipe/name,0.0,10,0.0
Restaurant/name,6.0,21,0.2857142857142857
paymentAccepted,1.0,3,0.3333333333333333
unitCode,13.0,13,1.0
Time,13.0,16,0.8125
priceRange,6.0,10,0.6
Brand,6.0,11,0.5454545454545454
Language,11.0,24,0.4583333333333333
Product/description,7.0,17,0.4117647058823529
Book/description,1.0,11,0.09090909090909091
postalCode,1.0,1,1.0
addressLocality,0.0,2,0.0
openingHours,2.0,5,0.4
QuantitativeValue,8.0,11,0.7272727272727273
Distance,24.0,25,0.96
Rating,8.0,20,0.4
DayOfWeek,2.0,6,0.3333333333333333
ProductModel,9.0,10,0.9
Energy,14.0,14,1.0
ItemList,10.0,10,1.0
Mass,26.0,29,0.896551724137931
currency,7.0,31,0.22580645161290322
Number,20.0,20,1.0
Boolean,3.0,8,0.375
OfferItemCondition,14.0,21,0.6666666666666666
Review,16.0,25,0.64
Country,2.0,4,0.5
Duration,13.0,41,0.3170731707317073
unitText,10.0,10,1.0
weight,24.0,40,0.6
Person/name,6.0,15,0.4
price,7.0,30,0.23333333333333334
URL,6.0,21,0.2857142857142857
Date,6.0,26,0.23076923076923078
Book/name,6.0,32,0.1875
DeliveryMethod,0.0,10,0.0
Movie/name,6.0,32,0.1875
category,16.0,23,0.6956521739130435
Product/name,5.0,38,0.13157894736842105
DateTime,2.0,3,0.6666666666666666
Movie/description,3.0,11,0.2727272727272727
Recipe/description,2.0,12,0.16666666666666666
PostalAddress,0.0,1,0.0
