label,nr_errors,total,perc. errors
Photograph,4.0,18,0.2222222222222222
Country,2.0,4,0.5
BookFormatType,11.0,23,0.4782608695652174
ItemList,7.0,10,0.7
IdentifierAT,9.0,17,0.5294117647058824
Movie/name,8.0,32,0.25
Book/name,7.0,32,0.21875
streetAddress,1.0,1,1.0
Recipe/description,4.0,12,0.3333333333333333
unitText,8.0,10,0.8
Product/name,4.0,38,0.10526315789473684
price,4.0,30,0.13333333333333333
DeliveryMethod,3.0,10,0.3
telephone,1.0,3,0.3333333333333333
ProductModel,9.0,10,0.9
Brand,4.0,11,0.36363636363636365
QuantitativeValue,10.0,11,0.9090909090909091
Boolean,4.0,8,0.5
Mass,25.0,29,0.8620689655172413
weight,27.0,40,0.675
Language,9.0,24,0.375
Distance,20.0,25,0.8
currency,5.0,31,0.16129032258064516
Duration,12.0,41,0.2926829268292683
DayOfWeek,2.0,6,0.3333333333333333
Energy,12.0,14,0.8571428571428571
Person/name,6.0,15,0.4
Time,13.0,16,0.8125
Product/description,4.0,17,0.23529411764705882
Restaurant/name,4.0,21,0.19047619047619047
Recipe/name,1.0,10,0.1
addressLocality,0.0,2,0.0
postalCode,1.0,1,1.0
paymentAccepted,1.0,3,0.3333333333333333
Rating,3.0,20,0.15
Review,15.0,25,0.6
OfferItemCondition,11.0,21,0.5238095238095238
Movie/description,4.0,11,0.36363636363636365
URL,5.0,21,0.23809523809523808
PostalAddress,0.0,1,0.0
openingHours,3.0,5,0.6
Number,19.0,20,0.95
unitCode,12.0,13,0.9230769230769231
Date,6.0,26,0.23076923076923078
DateTime,2.0,3,0.6666666666666666
ItemAvailability,10.0,28,0.35714285714285715
Book/description,2.0,11,0.18181818181818182
category,15.0,23,0.6521739130434783
RestrictedDiet,6.0,11,0.5454545454545454
priceRange,4.0,10,0.4
