label,nr_errors,total,perc. errors
Time,7.0,16,0.4375
category,1.0,23,0.043478260869565216
Language,2.0,24,0.08333333333333333
Product/name,2.0,38,0.05263157894736842
paymentAccepted,1.0,3,0.3333333333333333
Country,2.0,4,0.5
Mass,10.0,29,0.3448275862068966
telephone,1.0,3,0.3333333333333333
Number,6.0,20,0.3
postalCode,0.0,1,0.0
Recipe/name,0.0,10,0.0
openingHours,1.0,5,0.2
OfferItemCondition,4.0,21,0.19047619047619047
IdentifierAT,10.0,17,0.5882352941176471
Recipe/description,2.0,12,0.16666666666666666
Movie/name,2.0,32,0.0625
DateTime,0.0,3,0.0
Person/name,7.0,15,0.4666666666666667
BookFormatType,2.0,23,0.08695652173913043
unitCode,8.0,13,0.6153846153846154
ItemAvailability,1.0,28,0.03571428571428571
PostalAddress,0.0,1,0.0
Brand,1.0,11,0.09090909090909091
addressLocality,0.0,2,0.0
weight,10.0,40,0.25
Distance,5.0,25,0.2
Photograph,11.0,18,0.6111111111111112
ItemList,5.0,10,0.5
Duration,21.0,41,0.5121951219512195
unitText,2.0,10,0.2
DayOfWeek,2.0,6,0.3333333333333333
priceRange,1.0,10,0.1
Restaurant/name,1.0,21,0.047619047619047616
currency,2.0,31,0.06451612903225806
QuantitativeValue,10.0,11,0.9090909090909091
Energy,5.0,14,0.35714285714285715
Book/name,2.0,32,0.0625
URL,5.0,21,0.23809523809523808
price,4.0,30,0.13333333333333333
Rating,1.0,20,0.05
Movie/description,0.0,11,0.0
Book/description,0.0,11,0.0
DeliveryMethod,0.0,10,0.0
Boolean,2.0,8,0.25
Product/description,3.0,17,0.17647058823529413
Date,8.0,26,0.3076923076923077
ProductModel,5.0,10,0.5
streetAddress,1.0,1,1.0
RestrictedDiet,4.0,11,0.36363636363636365
Review,8.0,25,0.32
