label,nr_errors,total,perc. errors
ItemList,6.0,10,0.6
Movie/description,1.0,11,0.09090909090909091
Book/name,27.0,32,0.84375
unitCode,8.0,13,0.6153846153846154
Product/description,13.0,17,0.7647058823529411
telephone,2.0,3,0.6666666666666666
postalCode,1.0,1,1.0
RestrictedDiet,8.0,11,0.7272727272727273
DeliveryMethod,4.0,10,0.4
Review,17.0,25,0.68
currency,13.0,31,0.41935483870967744
Recipe/name,3.0,10,0.3
Boolean,7.0,8,0.875
URL,12.0,21,0.5714285714285714
Language,5.0,24,0.20833333333333334
DateTime,1.0,3,0.3333333333333333
BookFormatType,9.0,23,0.391304347826087
QuantitativeValue,11.0,11,1.0
Person/name,7.0,15,0.4666666666666667
Photograph,13.0,18,0.7222222222222222
Time,14.0,16,0.875
Date,13.0,26,0.5
Rating,4.0,20,0.2
Product/name,23.0,38,0.6052631578947368
priceRange,8.0,10,0.8
Energy,10.0,14,0.7142857142857143
IdentifierAT,11.0,17,0.6470588235294118
weight,32.0,40,0.8
streetAddress,1.0,1,1.0
price,14.0,30,0.4666666666666667
DayOfWeek,5.0,6,0.8333333333333334
Restaurant/name,14.0,21,0.6666666666666666
Recipe/description,8.0,12,0.6666666666666666
addressLocality,1.0,2,0.5
Book/description,6.0,11,0.5454545454545454
openingHours,3.0,5,0.6
Brand,4.0,11,0.36363636363636365
category,15.0,23,0.6521739130434783
ItemAvailability,12.0,28,0.42857142857142855
Mass,18.0,29,0.6206896551724138
Duration,19.0,41,0.4634146341463415
paymentAccepted,3.0,3,1.0
Country,3.0,4,0.75
Movie/name,7.0,32,0.21875
Number,10.0,20,0.5
OfferItemCondition,13.0,21,0.6190476190476191
ProductModel,7.0,10,0.7
unitText,7.0,10,0.7
Distance,11.0,25,0.44
PostalAddress,0.0,1,0.0
