label,nr_errors,total,perc. errors
paymentAccepted,0.0,3,0.0
DateTime,0.0,3,0.0
Book/name,1.0,32,0.03125
ItemList,3.0,10,0.3
Boolean,1.0,8,0.125
IdentifierAT,9.0,17,0.5294117647058824
Person/name,7.0,15,0.4666666666666667
Movie/description,1.0,11,0.09090909090909091
Number,8.0,20,0.4
priceRange,1.0,10,0.1
Mass,4.0,29,0.13793103448275862
BookFormatType,0.0,23,0.0
Movie/name,3.0,32,0.09375
DeliveryMethod,1.0,10,0.1
postalCode,0.0,1,0.0
PostalAddress,0.0,1,0.0
weight,9.0,40,0.225
ItemAvailability,3.0,28,0.10714285714285714
currency,0.0,31,0.0
Recipe/name,0.0,10,0.0
URL,2.0,21,0.09523809523809523
unitCode,8.0,13,0.6153846153846154
DayOfWeek,2.0,6,0.3333333333333333
OfferItemCondition,3.0,21,0.14285714285714285
unitText,0.0,10,0.0
Energy,2.0,14,0.14285714285714285
Country,2.0,4,0.5
addressLocality,0.0,2,0.0
Product/name,3.0,38,0.07894736842105263
ProductModel,3.0,10,0.3
streetAddress,0.0,1,0.0
Distance,3.0,25,0.12
Review,7.0,25,0.28
Date,9.0,26,0.34615384615384615
Photograph,11.0,18,0.6111111111111112
Book/description,1.0,11,0.09090909090909091
Recipe/description,1.0,12,0.08333333333333333
QuantitativeValue,9.0,11,0.8181818181818182
Product/description,3.0,17,0.17647058823529413
Language,2.0,24,0.08333333333333333
Time,9.0,16,0.5625
telephone,0.0,3,0.0
Duration,21.0,41,0.5121951219512195
Brand,1.0,11,0.09090909090909091
price,7.0,30,0.23333333333333334
openingHours,1.0,5,0.2
Rating,0.0,20,0.0
category,1.0,23,0.043478260869565216
Restaurant/name,3.0,21,0.14285714285714285
RestrictedDiet,0.0,11,0.0
