label,nr_errors,total,perc. errors
DayOfWeek,1.0,6,0.16666666666666666
Number,4.0,20,0.2
price,3.0,30,0.1
Brand,0.0,11,0.0
Language,0.0,24,0.0
streetAddress,0.0,1,0.0
Duration,21.0,41,0.5121951219512195
Recipe/description,1.0,12,0.08333333333333333
unitCode,4.0,13,0.3076923076923077
Energy,2.0,14,0.14285714285714285
postalCode,0.0,1,0.0
DateTime,0.0,3,0.0
RestrictedDiet,3.0,11,0.2727272727272727
BookFormatType,0.0,23,0.0
Book/name,0.0,32,0.0
addressLocality,0.0,2,0.0
QuantitativeValue,11.0,11,1.0
Time,5.0,16,0.3125
ItemAvailability,1.0,28,0.03571428571428571
Mass,0.0,29,0.0
telephone,1.0,3,0.3333333333333333
Product/description,1.0,17,0.058823529411764705
Distance,5.0,25,0.2
priceRange,1.0,10,0.1
paymentAccepted,0.0,3,0.0
category,1.0,23,0.043478260869565216
Book/description,0.0,11,0.0
Review,1.0,25,0.04
currency,0.0,31,0.0
Rating,0.0,20,0.0
ProductModel,3.0,10,0.3
URL,4.0,21,0.19047619047619047
Restaurant/name,0.0,21,0.0
Photograph,8.0,18,0.4444444444444444
Boolean,2.0,8,0.25
OfferItemCondition,6.0,21,0.2857142857142857
ItemList,2.0,10,0.2
Recipe/name,0.0,10,0.0
weight,14.0,40,0.35
IdentifierAT,9.0,17,0.5294117647058824
Movie/name,1.0,32,0.03125
Product/name,1.0,38,0.02631578947368421
openingHours,0.0,5,0.0
DeliveryMethod,0.0,10,0.0
unitText,3.0,10,0.3
Person/name,3.0,15,0.2
Country,1.0,4,0.25
Date,1.0,26,0.038461538461538464
PostalAddress,0.0,1,0.0
Movie/description,0.0,11,0.0
