label,nr_errors,total,perc. errors
Movie/description,0.0,11,0.0
BookFormatType,1.0,23,0.043478260869565216
OfferItemCondition,3.0,21,0.14285714285714285
DayOfWeek,1.0,6,0.16666666666666666
Review,5.0,25,0.2
price,5.0,30,0.16666666666666666
Book/description,0.0,11,0.0
Product/description,5.0,17,0.29411764705882354
ItemList,4.0,10,0.4
Number,10.0,20,0.5
Recipe/name,0.0,10,0.0
currency,2.0,31,0.06451612903225806
Distance,6.0,25,0.24
Energy,1.0,14,0.07142857142857142
ProductModel,7.0,10,0.7
QuantitativeValue,9.0,11,0.8181818181818182
Restaurant/name,1.0,21,0.047619047619047616
unitText,0.0,10,0.0
DateTime,0.0,3,0.0
ItemAvailability,2.0,28,0.07142857142857142
Language,0.0,24,0.0
Person/name,6.0,15,0.4
Photograph,10.0,18,0.5555555555555556
PostalAddress,0.0,1,0.0
Rating,1.0,20,0.05
Mass,23.0,29,0.7931034482758621
Date,10.0,26,0.38461538461538464
URL,4.0,21,0.19047619047619047
postalCode,0.0,1,0.0
Country,2.0,4,0.5
RestrictedDiet,4.0,11,0.36363636363636365
DeliveryMethod,0.0,10,0.0
Brand,0.0,11,0.0
category,1.0,23,0.043478260869565216
priceRange,2.0,10,0.2
Boolean,2.0,8,0.25
IdentifierAT,10.0,17,0.5882352941176471
telephone,0.0,3,0.0
addressLocality,0.0,2,0.0
Movie/name,1.0,32,0.03125
paymentAccepted,1.0,3,0.3333333333333333
weight,7.0,40,0.175
Duration,18.0,41,0.43902439024390244
Time,9.0,16,0.5625
streetAddress,1.0,1,1.0
Product/name,4.0,38,0.10526315789473684
unitCode,12.0,13,0.9230769230769231
Book/name,1.0,32,0.03125
openingHours,2.0,5,0.4
Recipe/description,6.0,12,0.5
